,round,tube,sp,st,final_pop
0,0,0,1,"(0.0, 0.05898270246925517, 0.03457434939634625, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.016150681574730368)",254
1,0,0,1,"(0.0, 0.03926162523356134, 0.03457434939634625, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.016150681574730368)",18
2,0,0,1,"(0.0, 0.05898270246925517, 0.051153422283570026, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.016150681574730368)",148
3,0,0,1,"(0.0, 0.04270204750115826, 0.03457434939634625, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.016989770265393254)",148
4,0,1,1,"(0.0, 0.05898270246925517, 0.051153422283570026, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.016150681574730368)",113
5,0,1,1,"(0.0, 0.05898270246925517, 0.03457434939634625, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.016150681574730368)",343
6,0,1,1,"(0.0, 0.04270204750115826, 0.03457434939634625, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.016989770265393254)",40
7,0,1,1,"(0.0, 0.03926162523356134, 0.03457434939634625, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.016150681574730368)",51
8,0,2,1,"(0.0, 0.03926162523356134, 0.03457434939634625, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.016150681574730368)",32
9,0,2,1,"(0.0, 0.05898270246925517, 0.03457434939634625, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.016150681574730368)",321
10,0,2,1,"(0.0, 0.04270204750115826, 0.03457434939634625, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.016989770265393254)",111
11,0,2,1,"(0.0, 0.05898270246925517, 0.051153422283570026, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.016150681574730368)",104
