,round,tube,tox,amount
0,0,0,0,700
1,0.0,0.0,1.0,669.3526909630318
2,0,0,2,700
3,0.0,0.0,3.0,617.5743140877398
4,0,0,4,700
5,0,0,5,700
6,0.0,0.0,6.0,646.1345027877258
7,0,0,7,700
8,0,0,8,700
9,0,0,9,700
10,0,1,0,700
11,0.0,1.0,1.0,650.8741663966283
12,0,1,2,700
13,0.0,1.0,3.0,567.8764740524065
14,0,1,4,700
15,0,1,5,700
16,0.0,1.0,6.0,613.6567765273845
17,0,1,7,700
18,0,1,8,700
19,0,1,9,700
20,0,2,0,700
21,0.0,2.0,1.0,674.7610396166151
22,0,2,2,700
23,0.0,2.0,3.0,632.120023366374
24,0,2,4,700
25,0,2,5,700
26,0.0,2.0,6.0,655.6401787663634
27,0,2,7,700
28,0,2,8,700
29,0,2,9,700
