,round,tube,tox,amount
0,0,0,0,700
1,0,0,1,700
2,0.0,0.0,2.0,488.9007715922195
3,0,0,3,700
4,0,0,4,700
5,0.0,0.0,5.0,212.90534189789346
6,0.0,0.0,6.0,96.81314028996451
7,0,0,7,700
8,0.0,0.0,8.0,451.27141852105495
9,0,0,9,700
10,0,1,0,700
11,0,1,1,700
12,0.0,1.0,2.0,260.3579956189906
13,0,1,3,700
14,0,1,4,700
15,0,1,5,0
16,0,1,6,0
17,0,1,7,700
18,0.0,1.0,8.0,181.98990146465997
19,0,1,9,700
20,0,2,0,700
21,0,2,1,700
22,0.0,2.0,2.0,223.0481855484497
23,0,2,3,700
24,0,2,4,700
25,0,2,5,0
26,0,2,6,0
27,0,2,7,700
28,0.0,2.0,8.0,138.0294559240055
29,0,2,9,700
