,round,tube,sp,st,final_pop
0,0,0,8,"(0.0, 0.011340881474963004, 0.02852076469392659, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)",17
1,0,0,8,"(0.0, 0.016643627919484913, 0.009741072270180132, 0.0, 0.0, 0.0, 0.0003140693611367358, 0.0, 0.0, 0.0)",81
2,0,0,8,"(0.0, 0.016643627919484913, 0.03487398280423973, 0.0, 0.0, 0.0, 0.0002563629263451466, 0.0, 0.0, 0.0)",1
3,0,0,8,"(0.0, 0.014923079533016897, 0.008201379411185187, 0.0, 0.0, 0.0, 0.00016777041568947836, 0.0, 0.0, 0.0)",134
4,0,0,8,"(0.0, 0.016643627919484913, 0.010609396116754924, 0.0, 0.0, 0.0, 0.0003140693611367358, 0.0, 0.0, 0.0)",35
5,0,0,8,"(0.0, 0.016643627919484913, 0.02852076469392659, 0.0, 0.0, 0.0, 0.0002563629263451466, 0.0, 0.0, 0.0)",36
6,0,1,8,"(0.0, 0.016643627919484913, 0.009741072270180132, 0.0, 0.0, 0.0, 0.0003140693611367358, 0.0, 0.0, 0.0)",68
7,0,1,8,"(0.0, 0.011340881474963004, 0.02852076469392659, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)",75
8,0,1,8,"(0.0, 0.014923079533016897, 0.008201379411185187, 0.0, 0.0, 0.0, 0.00016777041568947836, 0.0, 0.0, 0.0)",174
9,0,1,8,"(0.0, 0.016643627919484913, 0.010609396116754924, 0.0, 0.0, 0.0, 0.0003140693611367358, 0.0, 0.0, 0.0)",56
10,0,1,8,"(0.0, 0.016643627919484913, 0.02852076469392659, 0.0, 0.0, 0.0, 0.0002563629263451466, 0.0, 0.0, 0.0)",50
11,0,2,8,"(0.0, 0.016643627919484913, 0.010609396116754924, 0.0, 0.0, 0.0, 0.0003140693611367358, 0.0, 0.0, 0.0)",32
12,0,2,8,"(0.0, 0.016643627919484913, 0.009741072270180132, 0.0, 0.0, 0.0, 0.0003140693611367358, 0.0, 0.0, 0.0)",46
13,0,2,8,"(0.0, 0.014923079533016897, 0.008201379411185187, 0.0, 0.0, 0.0, 0.00016777041568947836, 0.0, 0.0, 0.0)",128
14,0,2,8,"(0.0, 0.016643627919484913, 0.03487398280423973, 0.0, 0.0, 0.0, 0.0002563629263451466, 0.0, 0.0, 0.0)",5
15,0,2,8,"(0.0, 0.011340881474963004, 0.02852076469392659, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)",39
16,0,2,8,"(0.0, 0.016643627919484913, 0.02852076469392659, 0.0, 0.0, 0.0, 0.0002563629263451466, 0.0, 0.0, 0.0)",23
