,round,tube,sp,st,final_pop
0,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.1201321626114949, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",4
1,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",97
2,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.3040509925043459, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",8
3,0,0,6,"(0.03582317191957472, 0.14310947873894084, 0.0, 0.32923108847706883, 0.0, 0.12566354094304966, 0.0, 0.0, 0.3100360890930547, 0.0)",3
4,0,0,8,"(0.0, 0.019200196880675816, 0.01664245089559857, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)",3
5,0,0,8,"(0.0, 0.016643627919484913, 0.012238650359556938, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)",3
6,0,0,8,"(0.0, 0.016643627919484913, 0.030892710186208035, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)",9
7,0,0,8,"(0.0, 0.016643627919484913, 0.012161621066806858, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)",1
8,0,0,8,"(0.0, 0.027195234777973934, 0.02852076469392659, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)",1
9,0,0,8,"(0.0, 0.016643627919484913, 0.02852076469392659, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)",288
10,0,0,13,"(0.05539516110147199, 0.2324089457760683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10615007620645343, 0.0, 0.1750621008401039)",19
11,0,0,13,"(0.11098848694825184, 0.4409443667963184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10615007620645343, 0.0, 0.1750621008401039)",1
12,0,1,0,"(0.0, 0.0, 0.0, 0.06373288382390217, 0.04356372842177486, 0.0, 0.03683897489672214, 0.0, 0.07098281781122052, 0.0)",339
13,0,1,0,"(0.0, 0.0, 0.0, 0.07113127238955531, 0.04356372842177486, 0.0, 0.03683897489672214, 0.0, 0.07098281781122052, 0.0)",13
14,0,1,0,"(0.0, 0.0, 0.0, 0.06373288382390217, 0.02825892801241298, 0.0, 0.03683897489672214, 0.0, 0.07098281781122052, 0.0)",1
15,0,1,0,"(0.0, 0.0, 0.0, 0.06373288382390217, 0.050747684141301215, 0.0, 0.027810414614188435, 0.0, 0.08981205410571341, 0.0)",1
16,0,1,0,"(0.0, 0.0, 0.0, 0.06373288382390217, 0.04356372842177486, 0.0, 0.03318978237610252, 0.0, 0.09660147713063202, 0.0)",1
