,round,tube,sp,st,final_pop
0,0,0,8,"(0.09369258606422372, 0.0, 0.09886232529533268, 0.09247639241939104, 0.09173902283359818, 0.0, 0.028624918864351683, 0.0, 0.0, 0.0)",208
1,0,0,8,"(0.09369258606422372, 0.0, 0.09886232529533268, 0.09247639241939104, 0.06894989028150873, 0.0, 0.028624918864351683, 0.0, 0.0, 0.0)",43
2,0,0,8,"(0.08554475209272747, 0.0, 0.09886232529533268, 0.06704820241995307, 0.09173902283359818, 0.0, 0.03297566862549596, 0.0, 0.0, 0.0)",90
3,0,0,8,"(0.06189500424405235, 0.0, 0.09886232529533268, 0.09247639241939104, 0.06894989028150873, 0.0, 0.028624918864351683, 0.0, 0.0, 0.0)",108
4,0,1,8,"(0.09369258606422372, 0.0, 0.09886232529533268, 0.09247639241939104, 0.09173902283359818, 0.0, 0.028624918864351683, 0.0, 0.0, 0.0)",329
5,0,1,8,"(0.08554475209272747, 0.0, 0.09886232529533268, 0.06704820241995307, 0.09173902283359818, 0.0, 0.03297566862549596, 0.0, 0.0, 0.0)",32
6,0,1,8,"(0.06189500424405235, 0.0, 0.09886232529533268, 0.09247639241939104, 0.06894989028150873, 0.0, 0.028624918864351683, 0.0, 0.0, 0.0)",90
7,0,1,8,"(0.09369258606422372, 0.0, 0.09886232529533268, 0.09247639241939104, 0.06894989028150873, 0.0, 0.028624918864351683, 0.0, 0.0, 0.0)",10
8,0,2,8,"(0.09369258606422372, 0.0, 0.09886232529533268, 0.09247639241939104, 0.09173902283359818, 0.0, 0.028624918864351683, 0.0, 0.0, 0.0)",164
9,0,2,8,"(0.06189500424405235, 0.0, 0.09886232529533268, 0.09247639241939104, 0.06894989028150873, 0.0, 0.028624918864351683, 0.0, 0.0, 0.0)",237
10,0,2,8,"(0.09369258606422372, 0.0, 0.09886232529533268, 0.09247639241939104, 0.06894989028150873, 0.0, 0.028624918864351683, 0.0, 0.0, 0.0)",56
11,0,2,8,"(0.08554475209272747, 0.0, 0.09886232529533268, 0.06704820241995307, 0.09173902283359818, 0.0, 0.03297566862549596, 0.0, 0.0, 0.0)",30
