,round,tube,sp,st,final_pop
0,0,0,0,"(0.0999094407467839, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.09559318944283551, 0.0691048466035698, 0.0, 0.0)",1
1,0,0,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",202
2,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09965925051150999)",203
3,0,0,1,"(0.0, 0.0, 0.10716842186220805, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09965925051150999)",1
4,0,0,1,"(0.0, 0.0, 0.050320811190836784, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09965925051150999)",1
5,0,0,1,"(0.0, 0.0, 0.054444278666595444, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09953378454766826)",2
6,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.04055554211545413, 0.0, 0.0, 0.0, 0.09965925051150999)",2
7,0,0,1,"(0.0, 0.0, 0.09554698795841737, 0.0, 0.0, 0.10673722893052981, 0.0, 0.0, 0.0, 0.09965925051150999)",5
8,0,0,12,"(0.05589117275961022, 0.0, 0.0, 0.38606904502592293, 0.0, 0.21562137735691253, 0.2516707664860597, 0.0, 0.0, 0.0)",2
9,0,0,14,"(0.0, 0.017248724174617657, 0.0, 0.0, 0.0, 0.0, 0.15161967085473244, 0.07609886892949795, 0.03621416498310447, 0.0)",2
10,0,0,14,"(0.0, 0.017248724174617657, 0.0, 0.0, 0.0, 0.0, 0.1096916615896246, 0.07609886892949795, 0.039451942181459344, 0.0)",3
11,0,0,14,"(0.0, 0.007418044245138705, 0.0, 0.0, 0.0, 0.0, 0.15695735365124766, 0.07609886892949795, 0.03621416498310447, 0.0)",1
12,0,0,14,"(0.0, 0.017248724174617657, 0.0, 0.0, 0.0, 0.0, 0.07998960662527108, 0.07609886892949795, 0.03621416498310447, 0.0)",2
13,0,0,14,"(0.0, 0.017248724174617657, 0.0, 0.0, 0.0, 0.0, 0.1096916615896246, 0.08829075086575153, 0.03621416498310447, 0.0)",1
14,0,0,14,"(0.0, 0.017248724174617657, 0.0, 0.0, 0.0, 0.0, 0.1096916615896246, 0.07609886892949795, 0.03621416498310447, 0.0)",294
