,round,tube,tox,amount
0,0,0,0,700
1,0,0,1,700
2,0,0,2,700
3,0,0,3,700
4,0.0,0.0,4.0,560.6182626155097
5,0.0,0.0,5.0,641.0345484530602
6,0,0,6,700
7,0,0,7,700
8,0.0,0.0,8.0,609.5685454272511
9,0,0,9,700
10,0,1,0,700
11,0,1,1,700
12,0,1,2,700
13,0,1,3,700
14,0.0,1.0,4.0,264.67073803200344
15,0.0,1.0,5.0,515.8339321547618
16,0,1,6,700
17,0,1,7,700
18,0.0,1.0,8.0,417.5565528412797
19,0,1,9,700
20,0,2,0,700
21,0,2,1,700
22,0,2,2,700
23,0,2,3,700
24,0.0,2.0,4.0,532.360047364958
25,0.0,2.0,5.0,629.079908961351
26,0,2,6,700
27,0,2,7,700
28,0.0,2.0,8.0,591.2344971029129
29,0,2,9,700
