,round,tube,nut,amount
0,0.0,0.0,0.0,764.5723676014289
1,0.0,0.0,1.0,0.9415268826130792
2,0.0,0.0,2.0,0.4223011296028414
3,0.0,0.0,3.0,0.04388187862518325
4,0.0,1.0,0.0,0.9461749492384641
5,0.0,1.0,1.0,0.9696116815709275
6,0.0,1.0,2.0,0.031674197697760365
7,0.0,1.0,3.0,0.10352970989451293
8,0.0,2.0,0.0,0.2846687019231054
9,0.0,2.0,1.0,1887.9004370239888
10,0.0,2.0,2.0,0.04069695600216064
11,0.0,2.0,3.0,0.165518463019191
12,0.0,3.0,0.0,131.52844891817608
13,0.0,3.0,1.0,9.32458686788331
14,0.0,3.0,2.0,0.6127444052151227
15,0.0,3.0,3.0,0.08959272055111978
16,0.0,4.0,0.0,60.08110160677628
17,0.0,4.0,1.0,0.14595716969403363
18,0.0,4.0,2.0,0.09331102030162755
19,0.0,4.0,3.0,0.1634077758080003
20,0.0,5.0,0.0,0.046801705515607694
21,0.0,5.0,1.0,0.7603691115117422
22,0.0,5.0,2.0,0.9834700628117069
23,0.0,5.0,3.0,0.02225760803040656
24,0.0,6.0,0.0,0.23887580090702287
25,0.0,6.0,1.0,0.9090906552089958
26,0.0,6.0,2.0,0.11352026717800576
27,0.0,6.0,3.0,0.3767465317980207
28,0.0,7.0,0.0,8.036812003535811
29,0.0,7.0,1.0,0.011040137637721714
30,0.0,7.0,2.0,0.2722429235394124
31,0.0,7.0,3.0,0.3192629688132591
32,0.0,8.0,0.0,0.11064269228539025
33,0.0,8.0,1.0,1620.063300777238
34,0.0,8.0,2.0,0.10526736920485179
35,0.0,8.0,3.0,0.16607495643086778
36,0.0,9.0,0.0,0.5838023251119369
37,0.0,9.0,1.0,1860.4830785356462
38,0.0,9.0,2.0,0.01396278298577791
39,0.0,9.0,3.0,0.05940263892334917
40,0.0,10.0,0.0,10.043531397481896
41,0.0,10.0,1.0,1845.1963082971326
42,0.0,10.0,2.0,0.27833708748616814
43,0.0,10.0,3.0,0.2447419183935791
44,0.0,11.0,0.0,0.24206663958535096
45,0.0,11.0,1.0,0.16432416939310612
46,0.0,11.0,2.0,0.48091684659888745
47,0.0,11.0,3.0,0.07026922315033488
48,0.0,12.0,0.0,0.12328682884620251
49,0.0,12.0,1.0,0.9829170840884629
50,0.0,12.0,2.0,0.41392281665895325
51,0.0,12.0,3.0,0.4158143377575758
52,0.0,13.0,0.0,4.436034127112931
53,0.0,13.0,1.0,0.5753249577235167
54,0.0,13.0,2.0,0.14288298629489138
55,0.0,13.0,3.0,0.009188707481668612
56,0.0,14.0,0.0,0.13277428215242723
57,0.0,14.0,1.0,0.9545772154611202
58,0.0,14.0,2.0,200.5220743809697
59,0.0,14.0,3.0,0.06184120813822197
60,0.0,15.0,0.0,2000.0
61,0.0,15.0,1.0,0.43405781898667706
62,0.0,15.0,2.0,0.3611966290043371
63,0.0,15.0,3.0,0.8008067424553162
64,0.0,16.0,0.0,0.15774014078837123
65,0.0,16.0,1.0,1959.675697997366
66,0.0,16.0,2.0,0.12375392246273353
67,0.0,16.0,3.0,0.0552297806505713
68,0.0,17.0,0.0,0.8728142498527436
69,0.0,17.0,1.0,2000.0
70,0.0,17.0,2.0,0.09700831307187943
71,0.0,17.0,3.0,0.029309329839027676
72,0.0,18.0,0.0,2000.0
73,0.0,18.0,1.0,0.17248510867958045
74,0.0,18.0,2.0,0.8622110915475432
75,0.0,18.0,3.0,756.2422082304649
76,0.0,19.0,0.0,1961.2979791751268
77,0.0,19.0,1.0,0.3565205277011757
78,0.0,19.0,2.0,0.9227930108752715
79,0.0,19.0,3.0,0.4181809947126993
80,0.0,20.0,0.0,0.28138290203452865
81,0.0,20.0,1.0,0.060907543160731326
82,0.0,20.0,2.0,0.2270261207838955
83,0.0,20.0,3.0,769.9385246039957
84,1.0,0.0,0.0,1068.9229693194834
85,1.0,0.0,1.0,0.925888969297805
86,1.0,0.0,2.0,0.3189953245543382
87,1.0,0.0,3.0,0.07000967232177757
88,1.0,1.0,0.0,916.3108874242666
89,1.0,1.0,1.0,0.9906293696880017
90,1.0,1.0,2.0,0.41033779955174315
91,1.0,1.0,3.0,0.05051816491030792
92,1.0,2.0,0.0,0.9178493397124409
93,1.0,2.0,1.0,2000.0
94,1.0,2.0,2.0,0.11963829956915573
95,1.0,2.0,3.0,0.2760609116844568
96,1.0,3.0,0.0,0.38626532659109736
97,1.0,3.0,1.0,14.817868667473787
98,1.0,3.0,2.0,0.19680833063824052
99,1.0,3.0,3.0,0.12426232699977136
100,1.0,4.0,0.0,0.7148646603641018
101,1.0,4.0,1.0,0.42709952567924636
102,1.0,4.0,2.0,0.6101587548393523
103,1.0,4.0,3.0,848.6650624818751
